epoch word_index word pe_old pe_current pe_difference weight1_old weight1_current weight1_difference weight2_old weight2_current weight2_difference final_pe_change final_weight1_change final_weight2_change
35 31 defining -0.002197 -0.000870 0.001327 0.000011 0.000002 -0.000009 -0.000075 -0.000012 0.000062 + - +
35 32 temperature 0.005342 0.002114 -0.003228 0.000064 0.000013 -0.000051 -0.000442 -0.000074 0.000369 - - +
35 33 entropy. 0.003882 0.001534 -0.002348 0.000034 0.000007 -0.000027 -0.000234 -0.000039 0.000195 - - +
35 34 Electromagnetism 0.001734 0.000686 -0.001048 0.000007 0.000001 -0.000005 -0.000047 -0.000008 0.000039 - - +
35 35 covers -0.002736 -0.001082 0.001654 0.000017 0.000003 -0.000013 -0.000116 -0.000019 0.000097 + - +
35 36 electricity -0.003293 -0.001303 0.001990 0.000024 0.000005 -0.000019 -0.000168 -0.000028 0.000140 + - +
35 37 magnetism, 0.003814 0.001508 -0.002306 0.000032 0.000006 -0.000026 -0.000226 -0.000038 0.000188 - - +
35 38 with 0.000768 0.000305 -0.000464 0.000001 0.000000 -0.000001 -0.000009 -0.000002 0.000008 - - +
35 39 currents 0.006923 0.002742 -0.004181 0.000107 0.000021 -0.000086 -0.000743 -0.000124 0.000619 - - +
35 40 generating -0.006437 -0.002549 0.003888 0.000092 0.000018 -0.000074 -0.000642 -0.000107 0.000535 + - +
35 41 fields -0.002390 -0.000946 0.001444 0.000013 0.000003 -0.000010 -0.000089 -0.000015 0.000074 + - +
35 42 light 0.006358 0.002512 -0.003846 0.000090 0.000018 -0.000072 -0.000627 -0.000104 0.000523 - - +
35 43 as -0.063332 -0.039199 0.024133 0.008941 0.004298 -0.004642 -0.062190 -0.025387 0.036803 + - +
35 44 waves. -0.003161 -0.001251 0.001909 0.000022 0.000004 -0.000018 -0.000155 -0.000026 0.000129 + - +
35 45 Gravity 0.006257 0.002479 -0.003777 0.000087 0.000017 -0.000070 -0.000607 -0.000102 0.000505 - - +
35 46 pulls -0.004415 -0.001748 0.002667 0.000043 0.000009 -0.000035 -0.000302 -0.000050 0.000252 + - +
35 47 together, -0.002278 -0.000901 0.001377 0.000012 0.000002 -0.000009 -0.000080 -0.000013 0.000067 + - +
35 48 seen 0.004368 0.001727 -0.002641 0.000043 0.000008 -0.000034 -0.000296 -0.000049 0.000247 - - +
35 49 in -0.000998 -0.000395 0.000603 0.000002 0.000000 -0.000002 -0.000015 -0.000003 0.000013 + - +
35 50 orbits. -0.004969 -0.001961 0.003008 0.000055 0.000011 -0.000044 -0.000383 -0.000064 0.000319 + - +
35 51 Quantum -0.004697 -0.001861 0.002836 0.000049 0.000010 -0.000039 -0.000342 -0.000057 0.000285 + - +
35 52 mechanics -0.006916 -0.002735 0.004181 0.000107 0.000021 -0.000086 -0.000742 -0.000124 0.000618 + - +
35 53 explores 0.001524 0.000603 -0.000922 0.000005 0.000001 -0.000004 -0.000036 -0.000006 0.000030 - - +
35 54 tiny 0.001767 0.000700 -0.001067 0.000007 0.000001 -0.000006 -0.000048 -0.000008 0.000040 - - +
35 55 particles, 0.000787 0.000312 -0.000475 0.000001 0.000000 -0.000001 -0.000010 -0.000002 0.000008 - - +
35 56 where -0.000938 -0.000370 0.000568 0.000002 0.000000 -0.000002 -0.000014 -0.000002 0.000011 + - +
35 57 probability -0.000635 -0.000251 0.000384 0.000001 0.000000 -0.000001 -0.000006 -0.000001 0.000005 + - +
35 58 rules. 0.003481 0.001376 -0.002106 0.000027 0.000005 -0.000022 -0.000188 -0.000031 0.000157 - - +
35 59 Experiments 0.006634 0.002626 -0.004008 0.000098 0.000019 -0.000079 -0.000682 -0.000114 0.000568 - - +
35 60 test -0.000545 -0.000216 0.000329 0.000001 0.000000 -0.000001 -0.000005 -0.000001 0.000004 + - +
35 61 theories, -0.002743 -0.001086 0.001658 0.000017 0.000003 -0.000013 -0.000117 -0.000019 0.000097 + - +
35 62 dropping -0.000646 -0.000256 0.000390 0.000001 0.000000 -0.000001 -0.000006 -0.000001 0.000005 + - +
35 63 balls 0.002185 0.000864 -0.001321 0.000011 0.000002 -0.000009 -0.000074 -0.000012 0.000062 - - +
35 64 to -0.097646 -0.064061 0.033585 0.021254 0.011480 -0.009774 -0.147836 -0.067802 0.080034 + - +
35 65 measure 0.004833 0.001907 -0.002926 0.000052 0.000010 -0.000042 -0.000362 -0.000060 0.000302 - - +
35 66 acceleration. -0.004578 -0.001812 0.002766 0.000047 0.000009 -0.000038 -0.000325 -0.000054 0.000271 + - +
35 67 powers 0.001628 0.000643 -0.000985 0.000006 0.000001 -0.000005 -0.000041 -0.000007 0.000034 - - +
35 68 technology, 0.000881 0.000348 -0.000533 0.000002 0.000000 -0.000001 -0.000012 -0.000002 0.000010 - - +
35 69 from -0.005367 -0.002122 0.003246 0.000064 0.000013 -0.000052 -0.000447 -0.000074 0.000372 + - +
35 70 bridges -0.006807 -0.002690 0.004117 0.000103 0.000020 -0.000083 -0.000718 -0.000120 0.000599 + - +
35 71 lasers. 0.002636 0.001044 -0.001592 0.000015 0.000003 -0.000012 -0.000108 -0.000018 0.000090 - - +
35 72 end_token -0.000287 -0.000070 0.000217 0.000000 0.000000 -0.000000 -0.000001 -0.000000 0.000001 + - +
40 1 Physics -0.026948 -0.180569 -0.153622 0.002031 0.119681 0.117650 -0.011997 -0.579944 -0.567946 - + -
40 2 studies 0.000365 0.001563 0.001198 0.000000 0.000009 0.000009 -0.000002 -0.000043 -0.000041 + + -
40 3 the 0.000739 0.003163 0.002424 0.000002 0.000037 0.000035 -0.000009 -0.000178 -0.000169 + + -
40 4 universe’s 0.001250 0.005318 0.004068 0.000004 0.000104 0.000099 -0.000026 -0.000503 -0.000477 + + -
40 5 laws, -0.000076 -0.000327 -0.000251 0.000000 0.000000 0.000000 -0.000000 -0.000002 -0.000002 - + -
40 6 like 0.021977 0.165065 0.143088 0.001351 0.100011 0.098660 -0.007980 -0.484628 -0.476648 + + -
40 7 motion, 0.000838 0.003586 0.002747 0.000002 0.000047 0.000045 -0.000012 -0.000229 -0.000217 + + -
40 8 energy, 0.001231 0.005255 0.004024 0.000004 0.000101 0.000097 -0.000025 -0.000491 -0.000466 + + -
40 9 and 0.128992 0.362790 0.233798 0.046546 0.483111 0.436565 -0.274901 -2.341032 -2.066131 + + -
40 10 force. 0.000007 0.000029 0.000022 0.000000 0.000000 0.000000 -0.000000 -0.000000 -0.000000 + + -
40 11 Mechanics 0.000389 0.001657 0.001268 0.000000 0.000010 0.000010 -0.000002 -0.000049 -0.000046 + + -
40 12 describes -0.000084 -0.000359 -0.000275 0.000000 0.000000 0.000000 -0.000000 -0.000002 -0.000002 - + -
40 13 how -0.002295 -0.009809 -0.007514 0.000015 0.000353 0.000338 -0.000087 -0.001711 -0.001624 - + -
40 14 objects -0.076187 -0.429463 -0.353276 0.016237 0.677001 0.660763 -0.095899 -3.280575 -3.184676 - + -
40 15 move—Newton’s 0.001163 0.004962 0.003799 0.000004 0.000090 0.000087 -0.000022 -0.000438 -0.000416 + + -
40 16 laws 0.002729 0.011696 0.008967 0.000021 0.000502 0.000481 -0.000123 -0.002433 -0.002310 + + -
40 17 say 0.000664 0.002830 0.002166 0.000001 0.000029 0.000028 -0.000007 -0.000142 -0.000135 + + -
40 18 force -0.002084 -0.008925 -0.006841 0.000012 0.000292 0.000280 -0.000072 -0.001417 -0.001345 - + -
40 19 equals 0.000687 0.002924 0.002237 0.000001 0.000031 0.000030 -0.000008 -0.000152 -0.000144 + + -
40 20 mass -0.001829 -0.007841 -0.006012 0.000009 0.000226 0.000216 -0.000055 -0.001093 -0.001038 - + -
40 21 times 0.000063 0.000269 0.000205 0.000000 0.000000 0.000000 -0.000000 -0.000001 -0.000001 + + -
40 22 acceleration 0.002024 0.008619 0.006595 0.000011 0.000273 0.000261 -0.000068 -0.001321 -0.001254 + + -
40 23 (F 0.002374 0.010145 0.007771 0.000016 0.000378 0.000362 -0.000093 -0.001831 -0.001738 + + -
40 24 = 0.002560 0.010963 0.008403 0.000018 0.000441 0.000423 -0.000108 -0.002138 -0.002029 + + -
40 25 ma). 0.000509 0.002172 0.001664 0.000001 0.000017 0.000017 -0.000004 -0.000084 -0.000080 + + -
40 26 Thermodynamics 0.001422 0.006074 0.004652 0.000006 0.000135 0.000130 -0.000033 -0.000656 -0.000623 + + -
40 27 examines -0.000588 -0.002499 -0.001911 0.000001 0.000023 0.000022 -0.000006 -0.000111 -0.000105 - + -
40 28 heat -0.002382 -0.010200 -0.007819 0.000016 0.000382 0.000366 -0.000094 -0.001851 -0.001757 - + -
40 29 energy 0.001914 0.008173 0.006259 0.000010 0.000245 0.000235 -0.000061 -0.001188 -0.001128 + + -
40 30 transfer, 0.001715 0.007330 0.005615 0.000008 0.000197 0.000189 -0.000049 -0.000956 -0.000907 + + -
40 31 defining -0.000870 -0.003718 -0.002848 0.000002 0.000051 0.000049 -0.000012 -0.000246 -0.000233 - + -
40 32 temperature 0.002114 0.009024 0.006910 0.000013 0.000299 0.000286 -0.000074 -0.001448 -0.001375 + + -
40 33 entropy. 0.001534 0.006533 0.004999 0.000007 0.000157 0.000150 -0.000039 -0.000759 -0.000720 + + -
40 34 Electromagnetism 0.000686 0.002936 0.002250 0.000001 0.000032 0.000030 -0.000008 -0.000153 -0.000146 + + -
40 35 covers -0.001082 -0.004621 -0.003539 0.000003 0.000078 0.000075 -0.000019 -0.000380 -0.000360 - + -
40 36 electricity -0.001303 -0.005576 -0.004272 0.000005 0.000114 0.000109 -0.000028 -0.000553 -0.000525 - + -
40 37 magnetism, 0.001508 0.006431 0.004923 0.000006 0.000152 0.000145 -0.000038 -0.000736 -0.000698 + + -
40 38 with 0.000305 0.001309 0.001005 0.000000 0.000006 0.000006 -0.000002 -0.000030 -0.000029 + + -
40 39 currents 0.002742 0.011736 0.008994 0.000021 0.000506 0.000485 -0.000124 -0.002450 -0.002326 + + -
40 40 generating -0.002549 -0.010905 -0.008356 0.000018 0.000437 0.000418 -0.000107 -0.002115 -0.002008 - + -
40 41 fields -0.000946 -0.004049 -0.003103 0.000003 0.000060 0.000058 -0.000015 -0.000292 -0.000277 - + -
40 42 light 0.002512 0.010719 0.008207 0.000018 0.000422 0.000404 -0.000104 -0.002044 -0.001939 + + -
40 43 as -0.039199 -0.215951 -0.176751 0.004298 0.171178 0.166879 -0.025387 -0.829484 -0.804097 - + -
40 44 waves. -0.001251 -0.005354 -0.004103 0.000004 0.000105 0.000101 -0.000026 -0.000510 -0.000484 - + -
40 45 Gravity 0.002479 0.010623 0.008143 0.000017 0.000414 0.000397 -0.000102 -0.002007 -0.001906 + + -
40 46 pulls -0.001748 -0.007491 -0.005743 0.000009 0.000206 0.000197 -0.000050 -0.000998 -0.000948 - + -
40 47 together, -0.000901 -0.003848 -0.002947 0.000002 0.000054 0.000052 -0.000013 -0.000263 -0.000250 - + -
40 48 seen 0.001727 0.007380 0.005653 0.000008 0.000200 0.000192 -0.000049 -0.000969 -0.000920 + + -
40 49 in -0.000395 -0.001689 -0.001294 0.000000 0.000010 0.000010 -0.000003 -0.000051 -0.000048 - + -
40 50 orbits. -0.001961 -0.008337 -0.006376 0.000011 0.000255 0.000244 -0.000064 -0.001236 -0.001173 - + -
40 51 Quantum -0.001861 -0.007973 -0.006112 0.000010 0.000233 0.000224 -0.000057 -0.001131 -0.001074 - + -
40 52 mechanics -0.002735 -0.011671 -0.008936 0.000021 0.000500 0.000479 -0.000124 -0.002423 -0.002299 - + -
40 53 explores 0.000603 0.002571 0.001968 0.000001 0.000024 0.000023 -0.000006 -0.000118 -0.000112 + + -
40 54 tiny 0.000700 0.003003 0.002302 0.000001 0.000033 0.000032 -0.000008 -0.000160 -0.000152 + + -
40 55 particles, 0.000312 0.001335 0.001023 0.000000 0.000007 0.000006 -0.000002 -0.000032 -0.000030 + + -
40 56 where -0.000370 -0.001573 -0.001203 0.000000 0.000009 0.000009 -0.000002 -0.000044 -0.000042 - + -
40 57 probability -0.000251 -0.001076 -0.000824 0.000000 0.000004 0.000004 -0.000001 -0.000021 -0.000020 - + -
40 58 rules. 0.001376 0.005861 0.004486 0.000005 0.000126 0.000121 -0.000031 -0.000611 -0.000580 + + -
40 59 Experiments 0.002626 0.011227 0.008601 0.000019 0.000463 0.000443 -0.000114 -0.002242 -0.002128 + + -
40 60 test -0.000216 -0.000924 -0.000708 0.000000 0.000003 0.000003 -0.000001 -0.000015 -0.000014 - + -
40 61 theories, -0.001086 -0.004640 -0.003555 0.000003 0.000079 0.000076 -0.000019 -0.000383 -0.000364 - + -
40 62 dropping -0.000256 -0.001100 -0.000844 0.000000 0.000004 0.000004 -0.000001 -0.000022 -0.000020 - + -
40 63 balls 0.000864 0.003684 0.002820 0.000002 0.000050 0.000048 -0.000012 -0.000241 -0.000229 + + -
40 64 to -0.064061 -0.459573 -0.395512 0.011480 0.775258 0.763778 -0.067802 -3.756708 -3.688906 - + -
40 65 measure 0.001907 0.008124 0.006216 0.000010 0.000242 0.000232 -0.000060 -0.001174 -0.001114 + + -
40 66 acceleration. -0.001812 -0.007748 -0.005936 0.000009 0.000220 0.000211 -0.000054 -0.001068 -0.001014 - + -
40 67 powers 0.000643 0.002746 0.002102 0.000001 0.000028 0.000027 -0.000007 -0.000134 -0.000127 + + -
40 68 technology, 0.000348 0.001484 0.001136 0.000000 0.000008 0.000008 -0.000002 -0.000039 -0.000037 + + -
40 69 from -0.002122 -0.009043 -0.006922 0.000013 0.000300 0.000288 -0.000074 -0.001455 -0.001380 - + -
40 70 bridges -0.002690 -0.011463 -0.008774 0.000020 0.000482 0.000462 -0.000120 -0.002337 -0.002218 - + -
40 71 lasers. 0.001044 0.004468 0.003425 0.000003 0.000073 0.000070 -0.000018 -0.000355 -0.000337 + + -
40 72 end_token -0.000070 -0.000185 -0.000115 0.000000 0.000000 0.000000 -0.000000 -0.000001 -0.000001 - + -
45 1 Physics -0.180569 -0.104682 0.075887 0.119681 0.046945 -0.072736 -0.579944 -0.183376 0.396568 + - +
45 2 studies 0.001563 0.000615 -0.000948 0.000009 0.000002 -0.000007 -0.000043 -0.000006 0.000037 - - +
45 3 the 0.003163 0.001241 -0.001922 0.000037 0.000007 -0.000030 -0.000178 -0.000026 0.000152 - - +
45 4 universe’s 0.005318 0.002069 -0.003249 0.000104 0.000018 -0.000085 -0.000503 -0.000072 0.000431 - - +
45 5 laws, -0.000327 -0.000129 0.000199 0.000000 0.000000 -0.000000 -0.000002 -0.000000 0.000002 + - +
45 6 like 0.165065 0.124807 -0.040259 0.100011 0.066730 -0.033281 -0.484628 -0.260659 0.223969 - - +
45 7 motion, 0.003586 0.001406 -0.002179 0.000047 0.000008 -0.000039 -0.000229 -0.000033 0.000196 - - +
45 8 energy, 0.005255 0.002054 -0.003200 0.000101 0.000018 -0.000083 -0.000491 -0.000071 0.000421 - - +
45 9 and 0.362790 0.100447 -0.262343 0.483111 0.043223 -0.439887 -2.341032 -0.168837 2.172195 - - +
45 10 force. 0.000029 0.000011 -0.000018 0.000000 0.000000 -0.000000 -0.000000 -0.000000 0.000000 - - +
45 11 Mechanics 0.001657 0.000646 -0.001011 0.000010 0.000002 -0.000008 -0.000049 -0.000007 0.000042 - - +
45 12 describes -0.000359 -0.000140 0.000218 0.000000 0.000000 -0.000000 -0.000002 -0.000000 0.000002 + - +
45 13 how -0.009809 -0.003841 0.005968 0.000353 0.000063 -0.000290 -0.001711 -0.000247 0.001465 + - +
45 14 objects -0.429463 -0.115082 0.314382 0.677001 0.056736 -0.620265 -3.280575 -0.221621 3.058954 + - +
45 15 move—Newton’s 0.004962 0.001932 -0.003029 0.000090 0.000016 -0.000074 -0.000438 -0.000062 0.000375 - - +
45 16 laws 0.011696 0.004600 -0.007096 0.000502 0.000091 -0.000411 -0.002433 -0.000354 0.002079 - - +
45 17 say 0.002830 0.001102 -0.001727 0.000029 0.000005 -0.000024 -0.000142 -0.000020 0.000122 - - +
45 18 force -0.008925 -0.003503 0.005422 0.000292 0.000053 -0.000240 -0.001417 -0.000205 0.001211 + - +
45 19 equals 0.002924 0.001137 -0.001787 0.000031 0.000006 -0.000026 -0.000152 -0.000022 0.000130 - - +
45 20 mass -0.007841 -0.003082 0.004759 0.000226 0.000041 -0.000185 -0.001093 -0.000159 0.000935 + - +
45 21 times 0.000269 0.000104 -0.000164 0.000000 0.000000 -0.000000 -0.000001 -0.000000 0.000001 - - +
45 22 acceleration 0.008619 0.003355 -0.005264 0.000273 0.000048 -0.000224 -0.001321 -0.000188 0.001133 - - +
45 23 (F 0.010145 0.003976 -0.006169 0.000378 0.000068 -0.000310 -0.001831 -0.000265 0.001566 - - +
45 24 = 0.010963 0.004310 -0.006653 0.000441 0.000080 -0.000362 -0.002138 -0.000311 0.001827 - - +
45 25 ma). 0.002172 0.000850 -0.001322 0.000017 0.000003 -0.000014 -0.000084 -0.000012 0.000072 - - +
45 26 Thermodynamics 0.006074 0.002374 -0.003699 0.000135 0.000024 -0.000111 -0.000656 -0.000094 0.000562 - - +
45 27 examines -0.002499 -0.000970 0.001529 0.000023 0.000004 -0.000019 -0.000111 -0.000016 0.000095 + - +
45 28 heat -0.010200 -0.003998 0.006203 0.000382 0.000068 -0.000313 -0.001851 -0.000267 0.001583 + - +
45 29 energy 0.008173 0.003190 -0.004983 0.000245 0.000044 -0.000202 -0.001188 -0.000170 0.001018 - - +
45 30 transfer, 0.007330 0.002868 -0.004462 0.000197 0.000035 -0.000162 -0.000956 -0.000138 0.000818 - - +
45 31 defining -0.003718 -0.001453 0.002265 0.000051 0.000009 -0.000042 -0.000246 -0.000035 0.000211 + - +
45 32 temperature 0.009024 0.003519 -0.005505 0.000299 0.000053 -0.000246 -0.001448 -0.000207 0.001241 - - +
45 33 entropy. 0.006533 0.002539 -0.003994 0.000157 0.000028 -0.000129 -0.000759 -0.000108 0.000651 - - +
45 34 Electromagnetism 0.002936 0.001151 -0.001785 0.000032 0.000006 -0.000026 -0.000153 -0.000022 0.000131 - - +
45 35 covers -0.004621 -0.001806 0.002815 0.000078 0.000014 -0.000064 -0.000380 -0.000055 0.000325 + - +
45 36 electricity -0.005576 -0.002186 0.003389 0.000114 0.000020 -0.000094 -0.000553 -0.000080 0.000473 + - +
45 37 magnetism, 0.006431 0.002504 -0.003927 0.000152 0.000027 -0.000125 -0.000736 -0.000105 0.000631 - - +
45 38 with 0.001309 0.000516 -0.000794 0.000006 0.000001 -0.000005 -0.000030 -0.000004 0.000026 - - +
45 39 currents 0.011736 0.004603 -0.007133 0.000506 0.000091 -0.000415 -0.002450 -0.000355 0.002095 - - +
45 40 generating -0.010905 -0.004270 0.006635 0.000437 0.000078 -0.000358 -0.002115 -0.000305 0.001810 + - +
45 41 fields -0.004049 -0.001586 0.002463 0.000060 0.000011 -0.000049 -0.000292 -0.000042 0.000250 + - +
45 42 light 0.010719 0.004191 -0.006528 0.000422 0.000075 -0.000346 -0.002044 -0.000294 0.001750 - - +
45 43 as -0.215951 -0.064327 0.151624 0.171178 0.017727 -0.153451 -0.829484 -0.069244 0.760240 + - +
45 44 waves. -0.005354 -0.002099 0.003255 0.000105 0.000019 -0.000086 -0.000510 -0.000074 0.000436 + - +
45 45 Gravity 0.010623 0.004169 -0.006454 0.000414 0.000074 -0.000340 -0.002007 -0.000291 0.001716 - - +
45 46 pulls -0.007491 -0.002946 0.004545 0.000206 0.000037 -0.000169 -0.000998 -0.000145 0.000853 + - +
45 47 together, -0.003848 -0.001505 0.002343 0.000054 0.000010 -0.000045 -0.000263 -0.000038 0.000225 + - +
45 48 seen 0.007380 0.002890 -0.004490 0.000200 0.000036 -0.000164 -0.000969 -0.000140 0.000829 - - +
45 49 in -0.001689 -0.000661 0.001027 0.000010 0.000002 -0.000009 -0.000051 -0.000007 0.000043 + - +
45 50 orbits. -0.008337 -0.003237 0.005100 0.000255 0.000045 -0.000210 -0.001236 -0.000175 0.001061 + - +
45 51 Quantum -0.007973 -0.003128 0.004845 0.000233 0.000042 -0.000191 -0.001131 -0.000164 0.000967 + - +
45 52 mechanics -0.011671 -0.004551 0.007120 0.000500 0.000089 -0.000411 -0.002423 -0.000347 0.002076 + - +
45 53 explores 0.002571 0.001002 -0.001569 0.000024 0.000004 -0.000020 -0.000118 -0.000017 0.000101 - - +
45 54 tiny 0.003003 0.001180 -0.001823 0.000033 0.000006 -0.000027 -0.000160 -0.000023 0.000137 - - +
45 55 particles, 0.001335 0.000524 -0.000811 0.000007 0.000001 -0.000005 -0.000032 -0.000005 0.000027 - - +
45 56 where -0.001573 -0.000611 0.000962 0.000009 0.000002 -0.000007 -0.000044 -0.000006 0.000038 + - +
45 57 probability -0.001076 -0.000423 0.000653 0.000004 0.000001 -0.000003 -0.000021 -0.000003 0.000018 + - +
45 58 rules. 0.005861 0.002283 -0.003578 0.000126 0.000022 -0.000104 -0.000611 -0.000087 0.000524 - - +
45 59 Experiments 0.011227 0.004389 -0.006838 0.000463 0.000083 -0.000380 -0.002242 -0.000322 0.001920 - - +
45 60 test -0.000924 -0.000362 0.000562 0.000003 0.000001 -0.000003 -0.000015 -0.000002 0.000013 + - +
45 61 theories, -0.004640 -0.001815 0.002826 0.000079 0.000014 -0.000065 -0.000383 -0.000055 0.000328 + - +
45 62 dropping -0.001100 -0.000433 0.000666 0.000004 0.000001 -0.000004 -0.000022 -0.000003 0.000018 + - +
45 63 balls 0.003684 0.001434 -0.002251 0.000050 0.000009 -0.000041 -0.000241 -0.000034 0.000207 - - +
45 64 to -0.459573 -0.255340 0.204233 0.775258 0.279308 -0.495951 -3.756708 -1.091028 2.665680 + - +
45 65 measure 0.008124 0.003166 -0.004957 0.000242 0.000043 -0.000199 -0.001174 -0.000168 0.001006 - - +
45 66 acceleration. -0.007748 -0.003031 0.004717 0.000220 0.000039 -0.000181 -0.001068 -0.000154 0.000914 + - +
45 67 powers 0.002746 0.001072 -0.001673 0.000028 0.000005 -0.000023 -0.000134 -0.000019 0.000115 - - +
45 68 technology, 0.001484 0.000579 -0.000905 0.000008 0.000001 -0.000007 -0.000039 -0.000006 0.000034 - - +
45 69 from -0.009043 -0.003523 0.005521 0.000300 0.000053 -0.000247 -0.001455 -0.000208 0.001247 + - +
45 70 bridges -0.011463 -0.004466 0.006998 0.000482 0.000085 -0.000397 -0.002337 -0.000334 0.002004 + - +
45 71 lasers. 0.004468 0.001753 -0.002715 0.000073 0.000013 -0.000060 -0.000355 -0.000051 0.000304 - - +
45 72 end_token -0.000185 -0.000045 0.000140 0.000000 0.000000 -0.000000 -0.000001 -0.000000 0.000001 + - +
50 1 Physics -0.104682 -0.095175 0.009507 0.046945 0.048554 0.001609 -0.183376 -0.160105 0.023271 + + +
50 2 studies 0.000615 0.000481 -0.000134 0.000002 0.000001 -0.000000 -0.000006 -0.000004 0.000002 - - +
50 3 the 0.001241 0.000967 -0.000275 0.000007 0.000005 -0.000002 -0.000026 -0.000017 0.000009 - - +
50 4 universe’s 0.002069 0.001590 -0.000480 0.000018 0.000014 -0.000005 -0.000072 -0.000045 0.000027 - - +
50 5 laws, -0.000129 -0.000101 0.000028 0.000000 0.000000 -0.000000 -0.000000 -0.000000 0.000000 + - +
50 6 like 0.124807 0.190464 0.065658 0.066730 0.194450 0.127720 -0.260659 -0.641189 -0.380530 + + -
50 7 motion, 0.001406 0.001094 -0.000312 0.000008 0.000006 -0.000002 -0.000033 -0.000021 0.000012 - - +
50 8 energy, 0.002054 0.001591 -0.000464 0.000018 0.000014 -0.000005 -0.000071 -0.000045 0.000026 - - +
50 9 and 0.100447 0.065446 -0.035000 0.043223 0.022959 -0.020264 -0.168837 -0.075706 0.093131 - - +
50 10 force. 0.000011 0.000009 -0.000003 0.000000 0.000000 -0.000000 -0.000000 -0.000000 0.000000 - - +
50 11 Mechanics 0.000646 0.000498 -0.000148 0.000002 0.000001 -0.000000 -0.000007 -0.000004 0.000003 - - +
50 12 describes -0.000140 -0.000109 0.000032 0.000000 0.000000 -0.000000 -0.000000 -0.000000 0.000000 + - +
50 13 how -0.003841 -0.002981 0.000860 0.000063 0.000048 -0.000016 -0.000247 -0.000157 0.000090 + - +
50 14 objects -0.115082 -0.069576 0.045506 0.056736 0.025948 -0.030788 -0.221621 -0.085561 0.136059 + - +
50 15 move—Newton’s 0.001932 0.001487 -0.000446 0.000016 0.000012 -0.000004 -0.000062 -0.000039 0.000023 - - +
50 16 laws 0.004600 0.003597 -0.001004 0.000091 0.000069 -0.000021 -0.000354 -0.000229 0.000125 - - +
50 17 say 0.001102 0.000848 -0.000254 0.000005 0.000004 -0.000001 -0.000020 -0.000013 0.000008 - - +
50 18 force -0.003503 -0.002729 0.000773 0.000053 0.000040 -0.000013 -0.000205 -0.000132 0.000074 + - +
50 19 equals 0.001137 0.000871 -0.000265 0.000006 0.000004 -0.000001 -0.000022 -0.000013 0.000008 - - +
50 20 mass -0.003082 -0.002408 0.000675 0.000041 0.000031 -0.000010 -0.000159 -0.000102 0.000057 + - +
50 21 times 0.000104 0.000080 -0.000024 0.000000 0.000000 -0.000000 -0.000000 -0.000000 0.000000 - - +
50 22 acceleration 0.003355 0.002579 -0.000776 0.000048 0.000036 -0.000013 -0.000188 -0.000118 0.000071 - - +
50 23 (F 0.003976 0.003091 -0.000886 0.000068 0.000051 -0.000017 -0.000265 -0.000169 0.000096 - - +
50 24 = 0.004310 0.003367 -0.000943 0.000080 0.000061 -0.000019 -0.000311 -0.000200 0.000110 - - +
50 25 ma). 0.000850 0.000659 -0.000191 0.000003 0.000002 -0.000001 -0.000012 -0.000008 0.000004 - - +
50 26 Thermodynamics 0.002374 0.001838 -0.000537 0.000024 0.000018 -0.000006 -0.000094 -0.000060 0.000035 - - +
50 27 examines -0.000970 -0.000742 0.000228 0.000004 0.000003 -0.000001 -0.000016 -0.000010 0.000006 + - +
50 28 heat -0.003998 -0.003108 0.000890 0.000068 0.000052 -0.000017 -0.000267 -0.000171 0.000097 + - +
50 29 energy 0.003190 0.002464 -0.000726 0.000044 0.000033 -0.000011 -0.000170 -0.000107 0.000063 - - +
50 30 transfer, 0.002868 0.002224 -0.000644 0.000035 0.000027 -0.000009 -0.000138 -0.000087 0.000050 - - +
50 31 defining -0.001453 -0.001124 0.000329 0.000009 0.000007 -0.000002 -0.000035 -0.000022 0.000013 + - +
50 32 temperature 0.003519 0.002713 -0.000806 0.000053 0.000039 -0.000014 -0.000207 -0.000130 0.000077 - - +
50 33 entropy. 0.002539 0.001947 -0.000592 0.000028 0.000020 -0.000007 -0.000108 -0.000067 0.000041 - - +
50 34 Electromagnetism 0.001151 0.000894 -0.000256 0.000006 0.000004 -0.000001 -0.000022 -0.000014 0.000008 - - +
50 35 covers -0.001806 -0.001397 0.000409 0.000014 0.000010 -0.000004 -0.000055 -0.000034 0.000020 + - +
50 36 electricity -0.002186 -0.001701 0.000485 0.000020 0.000016 -0.000005 -0.000080 -0.000051 0.000029 + - +
50 37 magnetism, 0.002504 0.001926 -0.000578 0.000027 0.000020 -0.000007 -0.000105 -0.000066 0.000039 - - +
50 38 with 0.000516 0.000405 -0.000111 0.000001 0.000001 -0.000000 -0.000004 -0.000003 0.000002 - - +
50 39 currents 0.004603 0.003583 -0.001021 0.000091 0.000069 -0.000022 -0.000355 -0.000227 0.000128 - - +
50 40 generating -0.004270 -0.003315 0.000956 0.000078 0.000059 -0.000019 -0.000305 -0.000194 0.000111 + - +
50 41 fields -0.001586 -0.001231 0.000355 0.000011 0.000008 -0.000003 -0.000042 -0.000027 0.000015 + - +
50 42 light 0.004191 0.003244 -0.000946 0.000075 0.000056 -0.000019 -0.000294 -0.000186 0.000108 - - +
50 43 as -0.064327 -0.038432 0.025894 0.017727 0.007917 -0.009809 -0.069244 -0.026107 0.043137 + - +
